Unnamed: 0,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_CITY,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS
33.0,12300026,1610612739,CLE,Cleveland,1641854,Craig Porter,Craig,,,7.000000:38,2.0,2.0,1.0,0.0,0.0,0.0,3.0,4.0,0.75,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,7.0,9.0
34.0,12300026,1610612739,CLE,Cleveland,1631250,Pete Nance,Pete,,,7.000000:38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,9.0
35.0,12300026,1610612739,CLE,Cleveland,1630600,Isaiah Mobley,Isaiah,,,7.000000:38,2.0,3.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,5.0,9.0
36.0,12300026,1610612739,CLE,Cleveland,1629015,Zhaire Smith,Zhaire,,,7.000000:38,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,2.0,9.0
37.0,12300026,1610612739,CLE,Cleveland,1628386,Jarrett Allen,Jarrett,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
38.0,12300026,1610612739,CLE,Cleveland,1630536,Sharife Cooper,Sharife,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
39.0,12300026,1610612739,CLE,Cleveland,1627747,Caris LeVert,Caris,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
40.0,12300026,1610612739,CLE,Cleveland,1641920,Justin Powell,Justin,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
41.0,12300026,1610612739,CLE,Cleveland,201937,Ricky Rubio,Ricky,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,12300031,1610612745,HOU,Houston,1628415,Dillon Brooks,Dillon,F,,22.000000:06,2.0,5.0,0.4,1.0,4.0,0.25,2.0,2.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,2.0,3.0,7.0,14.0
1.0,12300031,1610612745,HOU,Houston,1631095,Jabari Smith Jr.,Jabari,F,,23.000000:50,9.0,13.0,0.692,4.0,5.0,0.8,0.0,0.0,0.0,1.0,8.0,9.0,2.0,1.0,0.0,0.0,0.0,22.0,14.0
2.0,12300031,1610612745,HOU,Houston,1630578,Alperen Sengun,Alperen,C,,21.000000:57,5.0,12.0,0.417,0.0,4.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,4.0,1.0,4.0,1.0,12.0,14.0
3.0,12300031,1610612745,HOU,Houston,1630224,Jalen Green,Jalen,G,,24.000000:30,4.0,7.0,0.571,0.0,2.0,0.0,4.0,4.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,0.0,12.0,16.0
4.0,12300031,1610612745,HOU,Houston,1627832,Fred VanVleet,Fred,G,,16.000000:08,2.0,7.0,0.286,0.0,5.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,6.0,7.0
5.0,12300031,1610612745,HOU,Houston,1641708,Amen Thompson,Amen,,,20.000000:41,4.0,7.0,0.571,1.0,3.0,0.333,3.0,4.0,0.75,0.0,2.0,2.0,4.0,0.0,0.0,2.0,0.0,12.0,13.0
6.0,12300031,1610612745,HOU,Houston,201145,Jeff Green,Jeff,,,9.000000:41,1.0,2.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,7.0
7.0,12300031,1610612745,HOU,Houston,1630256,Jae'Sean Tate,Jae'Sean,,,15.000000:05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,2.0,3.0,0.0,0.0,1.0,0.0,5.0
8.0,12300031,1610612745,HOU,Houston,1631106,Tari Eason,Tari,,,19.000000:39,3.0,5.0,0.6,1.0,2.0,0.5,1.0,3.0,0.333,2.0,2.0,4.0,1.0,3.0,0.0,4.0,4.0,8.0,9.0
9.0,12300031,1610612745,HOU,Houston,203493,Reggie Bullock Jr.,Reggie,,,11.000000:23,1.0,4.0,0.25,1.0,4.0,0.25,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,3.0,8.0
10.0,12300031,1610612745,HOU,Houston,1628988,Aaron Holiday,Aaron,,,9.000000:37,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,3.0,3.0
11.0,12300031,1610612745,HOU,Houston,1641715,Cam Whitmore,Cam,,,9.000000:09,3.0,8.0,0.375,1.0,4.0,0.25,1.0,2.0,0.5,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,8.0,3.0
12.0,12300031,1610612745,HOU,Houston,1626246,Boban Marjanovic,Boban,,,6.000000:01,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,1.0,4.0,5.0
13.0,12300031,1610612745,HOU,Houston,1631257,Jermaine Samuels Jr.,Jermaine,,,6.000000:56,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0
14.0,12300031,1610612745,HOU,Houston,1631466,Nate Williams,Nate,,,6.000000:56,3.0,5.0,0.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,2.0,7.0,10.0
15.0,12300031,1610612745,HOU,Houston,1631309,Trevor Hudgins,Trevor,,,6.000000:45,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,9.0
16.0,12300031,1610612745,HOU,Houston,1630207,Nate Hinton,Nate,,,4.000000:48,1.0,2.0,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0
17.0,12300031,1610612745,HOU,Houston,1630620,Darius Days,Darius,,,4.000000:48,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,4.0,9.0
18.0,12300031,1610612745,HOU,Houston,1629111,Jock Landale,Jock,,NWT - Not With Team,,,,,,,,,,,,,,,,,,,,
19.0,12300031,1610612745,HOU,Houston,1630571,Matthew Mayer,Matthew,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
20.0,12300031,1610612745,HOU,Houston,1629645,Kevin Porter Jr.,Kevin,,NWT - Not With Team,,,,,,,,,,,,,,,,,,,,
21.0,12300031,1610612740,NOP,New Orleans,1627742,Brandon Ingram,Brandon,F,,21.000000:33,5.0,13.0,0.385,0.0,4.0,0.0,0.0,0.0,0.0,1.0,4.0,5.0,3.0,4.0,0.0,4.0,3.0,10.0,-18.0
22.0,12300031,1610612740,NOP,New Orleans,1629627,Zion Williamson,Zion,F,,21.000000:50,2.0,3.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,1.0,2.0,4.0,-12.0
23.0,12300031,1610612740,NOP,New Orleans,202685,Jonas Valanciunas,Jonas,C,,23.000000:55,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,3.0,0.0,0.0,1.0,2.0,0.0,-11.0
24.0,12300031,1610612740,NOP,New Orleans,1630529,Herbert Jones,Herbert,G,,23.000000:09,1.0,5.0,0.2,1.0,3.0,0.333,1.0,2.0,0.5,2.0,2.0,4.0,1.0,2.0,2.0,2.0,1.0,4.0,-11.0
25.0,12300031,1610612740,NOP,New Orleans,203468,CJ McCollum,CJ,G,,23.000000:28,6.0,13.0,0.462,4.0,8.0,0.5,1.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,2.0,5.0,1.0,17.0,-14.0
26.0,12300031,1610612740,NOP,New Orleans,1630230,Naji Marshall,Naji,,,24.000000:30,3.0,6.0,0.5,1.0,3.0,0.333,2.0,2.0,1.0,1.0,2.0,3.0,1.0,4.0,0.0,4.0,0.0,9.0,-20.0
27.0,12300031,1610612740,NOP,New Orleans,1630184,Kira Lewis Jr.,Kira,,,16.000000:27,2.0,5.0,0.4,0.0,1.0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,8.0,-12.0
28.0,12300031,1610612740,NOP,New Orleans,1630700,Dyson Daniels,Dyson,,,21.000000:55,5.0,10.0,0.5,3.0,4.0,0.75,0.0,2.0,0.0,2.0,3.0,5.0,2.0,0.0,0.0,3.0,2.0,13.0,-11.0
29.0,12300031,1610612740,NOP,New Orleans,1641722,Jordan Hawkins,Jordan,,,17.000000:21,5.0,12.0,0.417,3.0,6.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,13.0,-8.0
30.0,12300031,1610612740,NOP,New Orleans,1630604,E.J. Liddell,E.J.,,,9.000000:36,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,3.0
31.0,12300031,1610612740,NOP,New Orleans,1631220,Dereon Seabron,Dereon,,,7.000000:12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.0,12300031,1610612740,NOP,New Orleans,1641998,Trey Jemison,Trey,,,9.000000:52,1.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,-15.0
33.0,12300031,1610612740,NOP,New Orleans,1629232,Kaiser Gates,Kaiser,,,4.000000:48,1.0,2.0,0.5,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,3.0,-9.0
34.0,12300031,1610612740,NOP,New Orleans,1641805,Landers Nolley II,Landers,,,4.000000:48,1.0,3.0,0.333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-9.0
35.0,12300031,1610612740,NOP,New Orleans,1630792,Malcolm Hill,Malcolm,,,4.000000:48,0.0,2.0,0.0,0.0,2.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,-9.0
36.0,12300031,1610612740,NOP,New Orleans,1630622,Jalen Crutcher,Jalen,,,4.000000:48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-9.0
37.0,12300031,1610612740,NOP,New Orleans,1630631,Jose Alvarado,Jose,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
38.0,12300031,1610612740,NOP,New Orleans,1641856,Tevian Jones,Tevian,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
39.0,12300031,1610612740,NOP,New Orleans,1630530,Trey Murphy III,Trey,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
40.0,12300031,1610612740,NOP,New Orleans,1626204,Larry Nance Jr.,Larry,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
41.0,12300031,1610612740,NOP,New Orleans,203469,Cody Zeller,Cody,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,12300029,50009,MRA,Ra'anana,196294583,Dwayne Bacon,Dwayne,F,,28.000000:20,8.0,16.0,0.5,1.0,6.0,0.167,0.0,0.0,0.0,1.0,4.0,5.0,5.0,0.0,0.0,0.0,2.0,17.0,-6.0
1.0,12300029,50009,MRA,Ra'anana,196294592,Jonathan Mor,Jonathan,F,,17.000000:59,2.0,6.0,0.333,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,-16.0
2.0,12300029,50009,MRA,Ra'anana,196294585,Bruno Caboclo,Bruno,C,,26.000000:10,3.0,7.0,0.429,0.0,1.0,0.0,2.0,2.0,1.0,3.0,4.0,7.0,0.0,0.0,2.0,0.0,0.0,8.0,-23.0
3.0,12300029,50009,MRA,Ra'anana,196294596,Dakarai Tucker,Dakarai,G,,26.000000:06,5.0,16.0,0.313,4.0,13.0,0.308,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,1.0,14.0,-25.0
4.0,12300029,50009,MRA,Ra'anana,196294597,Quinndary Weatherspoon,Quinndary,G,,19.000000:14,6.0,11.0,0.545,1.0,3.0,0.333,4.0,4.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,3.0,2.0,17.0,0.0
5.0,12300029,50009,MRA,Ra'anana,196294581,Eidan Alber,Eidan,,,17.000000:16,2.0,7.0,0.286,1.0,3.0,0.333,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,0.0,1.0,1.0,5.0,-8.0
6.0,12300029,50009,MRA,Ra'anana,196294587,Julien Ducree,Julien,,,14.000000:30,3.0,6.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,1.0,0.0,1.0,1.0,2.0,6.0,-4.0
7.0,12300029,50009,MRA,Ra'anana,196294586,Mamadi Diakite,Mamadi,,,18.000000:49,3.0,6.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,8.0,-1.0
8.0,12300029,50009,MRA,Ra'anana,196294595,Jason Siggers,Jason,,,15.000000:12,5.0,10.0,0.5,1.0,6.0,0.167,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,3.0,12.0,-19.0
9.0,12300029,50009,MRA,Ra'anana,196294582,Yonatan Atias,Yonatan,,,5.000000:34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-2.0
10.0,12300029,50009,MRA,Ra'anana,196294588,Ashton Hagans,Ashton,,,15.000000:43,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,0.0,-15.0
11.0,12300029,50009,MRA,Ra'anana,196294589,Ori Hai,Ori,,,14.000000:52,2.0,4.0,0.5,2.0,4.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,-20.0
12.0,12300029,50009,MRA,Ra'anana,196294584,Yoav Berman,Yoav,,,10.000000:46,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,6.0,-13.0
13.0,12300029,50009,MRA,Ra'anana,196294594,Jared Ruiz,Jared,,,6.000000:16,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-3.0
14.0,12300029,50009,MRA,Ra'anana,196294591,Nathan Missia-Dio,Nathan,,,3.000000:13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0
15.0,12300029,50009,MRA,Ra'anana,196294590,Alex Leder,Alex,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
16.0,12300029,50009,MRA,Ra'anana,196294593,Yogev Ohayon,Yogev,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
17.0,12300029,1610612751,BKN,Brooklyn,1630560,Cam Thomas,Cam,F,,20.000000:04,2.0,9.0,0.222,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0
18.0,12300029,1610612751,BKN,Brooklyn,1628969,Mikal Bridges,Mikal,F,,23.000000:55,8.0,20.0,0.4,6.0,13.0,0.462,1.0,2.0,0.5,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0,23.0,8.0
19.0,12300029,1610612751,BKN,Brooklyn,1628385,Harry Giles III,Harry,C,,20.000000:30,8.0,10.0,0.8,0.0,0.0,0.0,0.0,1.0,0.0,6.0,4.0,10.0,0.0,1.0,0.0,1.0,4.0,16.0,10.0
20.0,12300029,1610612751,BKN,Brooklyn,203915,Spencer Dinwiddie,Spencer,G,,22.000000:58,4.0,6.0,0.667,4.0,6.0,0.667,3.0,3.0,1.0,0.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,15.0,11.0
21.0,12300029,1610612751,BKN,Brooklyn,1627732,Ben Simmons,Ben,G,,21.000000:55,3.0,5.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,6.0,9.0,1.0,0.0,2.0,0.0,6.0,11.0
22.0,12300029,1610612751,BKN,Brooklyn,1641730,Noah Clowney,Noah,,,15.000000:23,4.0,5.0,0.8,0.0,0.0,0.0,2.0,4.0,0.5,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,10.0,1.0
23.0,12300029,1610612751,BKN,Brooklyn,1627827,Dorian Finney-Smith,Dorian,,,17.000000:16,2.0,4.0,0.5,1.0,3.0,0.333,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,5.0,12.0
24.0,12300029,1610612751,BKN,Brooklyn,1629022,Lonnie Walker IV,Lonnie,,,8.000000:21,5.0,6.0,0.833,2.0,3.0,0.667,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,12.0,10.0
25.0,12300029,1610612751,BKN,Brooklyn,1626220,Royce O'Neale,Royce,,,19.000000:44,2.0,9.0,0.222,1.0,6.0,0.167,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,7.0,19.0
26.0,12300029,1610612751,BKN,Brooklyn,1628372,Dennis Smith Jr.,Dennis,,,1.000000:31,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.0
27.0,12300029,1610612751,BKN,Brooklyn,1629647,Darius Bazley,Darius,,,24.000000:07,2.0,8.0,0.25,1.0,3.0,0.333,0.0,0.0,0.0,4.0,10.0,14.0,2.0,1.0,0.0,3.0,1.0,5.0,34.0
28.0,12300029,1610612751,BKN,Brooklyn,1630570,Trendon Watford,Trendon,,,16.000000:08,3.0,5.0,0.6,0.0,1.0,0.0,6.0,7.0,0.857,0.0,5.0,5.0,2.0,0.0,1.0,2.0,2.0,12.0,16.0
29.0,12300029,1610612751,BKN,Brooklyn,1629717,Armoni Brooks,Armoni,,,16.000000:08,3.0,7.0,0.429,3.0,7.0,0.429,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,0.0,9.0,16.0
30.0,12300029,1610612751,BKN,Brooklyn,1630592,Jalen Wilson,Jalen,,,12.000000:00,3.0,4.0,0.75,1.0,1.0,1.0,1.0,2.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,13.0
31.0,12300029,1610612751,BKN,Brooklyn,1629651,Nic Claxton,Nic,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
32.0,12300029,1610612751,BKN,Brooklyn,1629661,Cameron Johnson,Cameron,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
33.0,12300029,1610612751,BKN,Brooklyn,1630549,Day'Ron Sharpe,Day'Ron,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
34.0,12300029,1610612751,BKN,Brooklyn,1641727,Dariq Whitehead,Dariq,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,12300025,1610612766,CHA,Charlotte,1641706,Brandon Miller,Brandon,F,,25.000000:56,4.0,8.0,0.5,1.0,4.0,0.25,0.0,0.0,0.0,1.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,9.0,13.0
1.0,12300025,1610612766,CHA,Charlotte,1629023,P.J. Washington,P.J.,F,,26.000000:58,4.0,13.0,0.308,0.0,4.0,0.0,3.0,5.0,0.6,1.0,9.0,10.0,1.0,1.0,2.0,2.0,2.0,11.0,7.0
2.0,12300025,1610612766,CHA,Charlotte,1631109,Mark Williams,Mark,C,,23.000000:33,4.0,6.0,0.667,0.0,0.0,0.0,1.0,2.0,0.5,4.0,7.0,11.0,0.0,0.0,1.0,2.0,1.0,9.0,6.0
3.0,12300025,1610612766,CHA,Charlotte,1626179,Terry Rozier,Terry,G,,27.000000:29,6.0,14.0,0.429,1.0,4.0,0.25,0.0,0.0,0.0,2.0,4.0,6.0,7.0,2.0,0.0,2.0,2.0,13.0,5.0
4.0,12300025,1610612766,CHA,Charlotte,1630163,LaMelo Ball,LaMelo,G,,14.000000:58,4.0,11.0,0.364,1.0,4.0,0.25,3.0,4.0,0.75,1.0,5.0,6.0,1.0,1.0,1.0,2.0,1.0,12.0,17.0
5.0,12300025,1610612766,CHA,Charlotte,1628373,Frank Ntilikina,Frank,,,19.000000:48,2.0,11.0,0.182,1.0,5.0,0.2,0.0,0.0,0.0,1.0,2.0,3.0,4.0,3.0,0.0,1.0,2.0,5.0,-3.0
6.0,12300025,1610612766,CHA,Charlotte,1630208,Nick Richards,Nick,,,19.000000:04,3.0,6.0,0.5,0.0,0.0,0.0,3.0,5.0,0.6,4.0,8.0,12.0,0.0,0.0,1.0,1.0,2.0,9.0,4.0
7.0,12300025,1610612766,CHA,Charlotte,1631121,Bryce McGowens,Bryce,,,16.000000:31,2.0,5.0,0.4,0.0,2.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,6.0,-2.0
8.0,12300025,1610612766,CHA,Charlotte,1630550,JT Thor,JT,,,21.000000:02,2.0,7.0,0.286,1.0,5.0,0.2,2.0,2.0,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,4.0,7.0,-13.0
9.0,12300025,1610612766,CHA,Charlotte,1628410,Edmond Sumner,Edmond,,,12.000000:57,1.0,5.0,0.2,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,3.0,-2.0
10.0,12300025,1610612766,CHA,Charlotte,1641733,Nick Smith Jr.,Nick,,,13.000000:58,2.0,5.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,4.0,1.0,4.0,-16.0
11.0,12300025,1610612766,CHA,Charlotte,1641735,Amari Bailey,Amari,,,6.000000:31,0.0,1.0,0.0,0.0,0.0,0.0,2.0,4.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,-14.0
12.0,12300025,1610612766,CHA,Charlotte,1626154,RJ Hunter,RJ,,,5.000000:52,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0
13.0,12300025,1610612766,CHA,Charlotte,1641877,Nathan Mensah,Nathan,,,5.000000:23,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,-16.0
14.0,12300025,1610612766,CHA,Charlotte,202330,Gordon Hayward,Gordon,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
15.0,12300025,1610612764,WAS,Washington,1641731,Bilal Coulibaly,Bilal,F,,28.000000:10,5.0,8.0,0.625,2.0,3.0,0.667,0.0,0.0,0.0,1.0,4.0,5.0,1.0,4.0,1.0,1.0,3.0,12.0,-11.0
16.0,12300025,1610612764,WAS,Washington,1628398,Kyle Kuzma,Kyle,F,,23.000000:30,8.0,16.0,0.5,1.0,6.0,0.167,2.0,3.0,0.667,0.0,4.0,4.0,3.0,0.0,0.0,6.0,2.0,19.0,-2.0
17.0,12300025,1610612764,WAS,Washington,1629655,Daniel Gafford,Daniel,C,,23.000000:33,3.0,7.0,0.429,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,5.0,0.0,0.0,3.0,1.0,4.0,6.0,-6.0
18.0,12300025,1610612764,WAS,Washington,1626145,Tyus Jones,Tyus,G,,22.000000:37,0.0,5.0,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,6.0,7.0,2.0,1.0,2.0,1.0,1.0,1.0,-9.0
19.0,12300025,1610612764,WAS,Washington,1629673,Jordan Poole,Jordan,G,,22.000000:15,2.0,13.0,0.154,2.0,8.0,0.25,5.0,6.0,0.833,0.0,4.0,4.0,3.0,1.0,0.0,2.0,0.0,11.0,-7.0
20.0,12300025,1610612764,WAS,Washington,1630557,Corey Kispert,Corey,,,18.000000:59,3.0,14.0,0.214,2.0,10.0,0.2,1.0,1.0,1.0,0.0,2.0,2.0,3.0,1.0,0.0,0.0,3.0,9.0,-5.0
21.0,12300025,1610612764,WAS,Washington,201568,Danilo Gallinari,Danilo,,,12.000000:27,0.0,2.0,0.0,0.0,2.0,0.0,4.0,5.0,0.8,0.0,3.0,3.0,0.0,0.0,1.0,0.0,3.0,4.0,-6.0
22.0,12300025,1610612764,WAS,Washington,1626153,Delon Wright,Delon,,,17.000000:52,1.0,4.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,3.0,1.0,2.0,-1.0
23.0,12300025,1610612764,WAS,Washington,1631098,Johnny Davis,Johnny,,,25.000000:45,3.0,8.0,0.375,1.0,2.0,0.5,2.0,2.0,1.0,2.0,4.0,6.0,3.0,0.0,1.0,0.0,0.0,9.0,13.0
24.0,12300025,1610612764,WAS,Washington,203488,Mike Muscala,Mike,,,17.000000:50,2.0,7.0,0.286,0.0,4.0,0.0,2.0,2.0,1.0,3.0,0.0,3.0,3.0,2.0,2.0,0.0,2.0,6.0,14.0
25.0,12300025,1610612764,WAS,Washington,1630647,Eugene Omoruyi,Eugene,,,12.000000:00,2.0,5.0,0.4,0.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,2.0,0.0,1.0,1.0,6.0,18.0
26.0,12300025,1610612764,WAS,Washington,1630215,Jared Butler,Jared,,,7.000000:31,2.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,1.0,7.0,16.0
27.0,12300025,1610612764,WAS,Washington,1631157,Ryan Rollins,Ryan,,,7.000000:31,2.0,4.0,0.5,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,6.0,16.0
28.0,12300025,1610612764,WAS,Washington,1631262,Jules Bernard,Jules,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
29.0,12300025,1610612764,WAS,Washington,1641645,Xavier Cooks,Xavier,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
30.0,12300025,1610612764,WAS,Washington,1630701,Michael Foster Jr.,Michael,,DNP - Coach's Decision,,,,,,,,,,,,,,,,,,,,
0.0,12300028,1610612763,MEM,Memphis,1631223,David Roddy,David,F,,26.000000:11,4.0,9.0,0.444,1.0,5.0,0.2,0.0,0.0,0.0,0.0,6.0,6.0,1.0,1.0,1.0,5.0,1.0,9.0,-3.0
1.0,12300028,1610612763,MEM,Memphis,1630583,Santi Aldama,Santi,F,,22.000000:18,9.0,14.0,0.643,2.0,5.0,0.4,2.0,2.0,1.0,2.0,5.0,7.0,6.0,0.0,0.0,2.0,1.0,22.0,0.0
